NAME,LATITUDE,LONGITUDE
WHITEHURST SUBSTATION,32.5388818,-93.6591231
FERN STREET SUBSTATION,32.4515673,-93.7315731
FLOURNOY SUBSTATION,32.4488931,-93.9202978
FORD SUBSTATION,32.4426481,-93.8870371
LOUISIANA AVENUE SUBSTATION,32.5141739,-93.7551498
MARSHALL STREET SUBSTATION,32.5155978,-93.7529678
PINES ROAD SUBSTATION,32.4806042,-93.8680186
WASKOM SUBSTATION,32.4780916,-94.0463904
WATERWORKS SUBSTATION,32.5045281,-93.7913212
FORBING ROAD SUBSTATION,32.4168115,-93.7519471
GEORGIA PACIFIC SUBSTATION,32.0158228,-93.9840284
KEATCHIE CO OP SUBSTATION,32.1880896,-93.9144326
LOGANSPORT SUBSTATION,31.9793846,-94.0042219
POOLEY ROAD SUBSTATION,29.695603,-97.747114
THOMPSON CREEK SUBSTATION,30.5950737,-96.417405
GREENS PRAIRIE SUBSTATION,30.5542392,-96.2577568
ALVARADO SUBSTATION,32.3963112,-97.2234868
CLEBURNE SUBSTATION,32.3540977,-97.3748708
KEENE SUBSTATION,32.3673702,-97.3361047
DOUCETTE SUBSTATION,30.835754,-94.4348753
FORK CREEK SUBSTATION,30.8832809,-94.2937194
JASPER SUBSTATION,30.9508095,-94.0006164
KOUNTZE BULK SUBSTATION,30.3591031,-94.3312151
MILL CREEK SUBSTATION,30.9942761,-94.1060456
NEWTON BULK SUBSTTAION,30.8699125,-93.7877478
SAM DAM SUBSTATION,31.059199,-94.1048081
TURKEY CREEK SUBSTATION,30.8366902,-94.4241364
RANCH ROAD 12 SUBSTATION,29.9005837,-97.9918426
HUTCHINS SUBSTATION,32.6303563,-96.7053337
MIDLOTHIAN SOUTH SUBSTATION,32.4673374,-96.9908301
NORTHAVEN SWITCHING STATION,32.9013773,-96.8100505
MORRISON LANE SUBSTATION,32.8831431,-96.8934503
FLETCHER SUBSTATION,30.2627385,-94.1902973
KIRBYVILLE SUBSTATION,30.6730971,-93.8905017
NORTH SILSBEE SUBSTATION,30.3762726,-94.1759863
EVADALE SUBSTATION,30.3413659,-94.0693987
J. K. SPRUCE SWITCHYARD,29.3124345,-98.3202134
RECORD CROSSING SUBSTATION,32.8180843,-96.8558815
LOMO ALTO SUBSTATION,32.8499573,-96.8127295
REAGAN STREET SUBSTATION,32.8036841,-96.8192054
KNIPPA SUBSTATION,29.2886401,-99.6460336
D'HANIS SUBSTATION,29.3210323,-99.2775748
SABINAL SUBSTATION,29.298851,-99.4635889
UVALDE SUBSTATION,29.2129414,-99.7985937
MCGREGOR SUBSTATION,31.4389667,-97.4029566
WACO SANGER AVENUE SUBSTATION,31.5224798,-97.1969538
WACO WOODWAY SUBSTATION,31.5122034,-97.2221525
BELTON SUBSTATION,31.0831434,-97.4586601
WACO ATCO SUBSTATION,31.4852948,-97.2507527
ASPHALT MINES SUBSTATION,29.1881584,-100.0242075
BRACKETTVILLE SUBSTATION,29.3246289,-100.3923513
ECLIPSE SUBSTATION,29.3239514,-100.3920398
ODLAW SUBSTATION,29.2682556,-100.1980348
WEST BATESVILLE SUBSTATION,28.9448967,-99.7287362
WEST UVALDE SUBSTATION,29.1835318,-99.8347882
TERRELL SUBSTATION,32.7714847,-96.2805365
LONGVIEW HEIGHTS SUBSTATION,32.5064616,-94.6874154
GREGGTON SUBSTATION,32.5107976,-94.8158054
HARRISON ROAD SUBSTATION,32.4936273,-94.8090898
KNOX LEE,32.3775658,-94.6413362
LAKE LAMOND SUBSTATION,32.5066146,-94.7699476
LETOURNEAU SUBSTATION,32.4586155,-94.73178
LONGVIEW SUBSTATION,32.4924363,-94.7299218
SPRING HILL SUBSTATION,32.5818605,-94.8125182
WHITNEY SUBSTATION,32.4697175,-94.7152066
BAKERSFIELD SUBSTATION,30.9758554,-102.2890918
CASTLE GAP SUBSTATION,31.1157152,-102.2950521
MCCAMEY SUBSTATION,31.1372477,-102.203295
NORTH MCCAMEY SUBSATION,31.1535274,-102.2232987
NORTH MCCAMEY SUBSTATION,31.1550633,-102.2267997
OXY TAP SUBSTATION,31.1192249,-102.2979121
TIPPET SUBSTATION,30.9921472,-102.1338353
BIG SANDY SUBSTATION,32.5888372,-95.1057436
PERDUE SUBSTATION,32.5729897,-94.9980587
ANACACHO SUBSTATION,29.204646,-100.1712142
CENTRAL BLUFF SUBSTATION,32.1171893,-100.1548148
FERRIS SUBSTATION,29.3231291,-99.7453598
LEONA SUBSTATION,29.0855249,-99.7114626
NORTH BATESVILLE SUBSTATION,28.9633621,-99.6168507
SOUTH BATESVILLE SUBSTATION,28.920793,-99.6062569
HILLTOP LAKES SUBSTATION,31.0800416,-96.2221791
NORTH ZULCH SUBSTATION,30.9197558,-96.0738159
BEDIAS SUBSTATION,30.7855213,-95.9657313
PETTEWAY SUBSTATION,31.1666079,-96.524504
RANCHTOWN SUBSTATION,29.6178178,-98.736019
PALO DURO SUBSTATION,28.8459224,-99.1905826
FRIO TOWN SUBSTATION,29.0220885,-99.3434453
DERBY SUBSTATION,28.7904276,-99.1939239
DILLEY SUBSTATION,28.6805149,-99.2019092
DILLEY SWITCHING STATION,28.6687916,-99.2051217
PEARSALL SUBSTATION,28.8881174,-99.0793245
PLEASANTON SUBSTATION,28.9903626,-98.4381492
ROUGH CANYON SUBSTATION,29.5374579,-100.8960054
AMISTAD SWITCHYARD,29.449495,-101.0557498
BUENA VISTA SUBSTATION,29.4012531,-100.9157191
DEL RIO SUBSTATION,29.3670389,-100.8932854
PICACHO SUBSTATION,29.4324493,-100.9409377
COMSTOCK SUBSTATION,29.7474583,-101.1394552
ILLINNOIS #4 SUBSTATION,30.5545154,-101.5355005
ROBINSON SUBSTATION,31.4454993,-97.1076074
WACO M&M MARS 1 SUBSTATION,31.4881079,-97.1965334
WACO EAST SUBSTATION,31.5595771,-97.1198174
WACO NORTHWEST SUBSTATION,31.5439012,-97.205083
CRAWFORD SUBSTATION,31.5402084,-97.4089206
BELLMEAD SUBSTATION,31.6118435,-97.1103822
WACO NORTH SUBSTATION,31.5774306,-97.1793069
CAUTHORN SUBSTATION,30.3047826,-100.6748156
SONORA SUBSTATION,30.5676545,-100.6557629
RICHARDSON COLLINS BOULEVARD SUBSTATION,32.9674729,-96.7153902
RICHARDSON WOODHAVEN SUBSTATION,32.9382125,-96.7151145
HALLSVILLE SUBSTATION,32.506043,-94.5780567
NORTH MARSHALL SUBSTATION,32.5687792,-94.3686703
HILLSBORO SUBSTATION,32.0148101,-97.1369672
PAVE PAWS SUBSTATION,30.9796123,-100.5512167
ELDORADO LIVE OAK SUBSTATION,30.8780456,-100.5700719
LANGFORD WIND SUBSTATION,31.1185543,-100.6307469
SANTIAGO SUBSTATION,31.1162658,-100.5132428
SCHKADE SUBSTATION,31.4045141,-100.5316979
SAN ANGELO AVENUE N SUBSTATION,31.4451258,-100.47739
RUSTHILL SUBSTATION,31.4517257,-100.4248235
SAN ANGELO COKE STREET SUBSTATION,31.4639378,-100.4043985
SAN ANGELO LAKE DRIVE SUBSTATION,31.4959773,-100.466371
SAN ANGELO NORTH SUBSTATION,31.4940115,-100.4352089
SAN ANGELO PAULANN SUBSTATION,31.4882002,-100.3853103
NEWMAN SWITCHING STATION,32.9137053,-96.624517
CASTLE SUBSTATION,32.9213526,-96.6141921
GARLAND SUBSTATION,32.9010308,-96.6775988
MARQUIS SUBSTATION,32.9020987,-96.6776762
NAAMAN SUBSTATION,32.9368989,-96.6113491
SHILOH SUBSTATION,32.9005944,-96.6668772
WALNUT SUBSTATION,32.9164484,-96.6318372
CENTERVILLE SUBSTATION,32.8708343,-96.6345855
MILLER SUBSTATION,32.8946015,-96.6023706
WYNN JOYCE SUBSTATION,32.8655482,-96.601545
CRIST ROAD SUBSTATION,32.937148,-96.6248783
HULLDALE SUBSTATION,31.0049199,-100.5553795
ARROT SUBSTATION,31.073598,-100.509664
CHRISTOVAL SUBSTATION,31.1918628,-100.4907822
SAN ANGELO EMERSON STREET SUBSTATION,31.4739275,-100.4259275
SAN ANGELO JACKSON STREET SUBSTATION,31.4500803,-100.4557358
SAN ANGELO LAKE NASWORTHY SUBSTATION,31.3623077,-100.4507583
SAN ANGELO MATHIS FIELD SUBSTATION,31.3437751,-100.4967651
SAN ANGELO WALNUT STREET SUBSTATION,31.4644953,-100.4571351
LORENA SUBSTATION,31.3553175,-97.2129077
ABBOTT SUBSTATION,31.884993,-97.0777042
EDDY SUBSTATION,31.2919681,-97.2604561
GRANDVIEW TMPP SUBSTATION,32.3366367,-97.2401708
MERTENS SUBSTATION,32.0581542,-96.8925202
ROSS SUBSTATION,31.7495879,-97.113265
LILLIAN SUBSTATION,32.4908734,-97.1950254
POCKRUS SUBSTATION,33.1721119,-97.0845327
TEASLEY SUBSTATION,33.1449438,-97.1082821
SANGER NORTH SUBSTATION,33.3695392,-97.1864085
RECTOR ROAD SUBSTATION,33.3223264,-97.1917796
VERIBEST SUBSTATION,31.419303,-100.2524489
HARKER HEIGHTS SOUTH SUBSTATION,31.053869,-97.637018
BELTON SOUTHWEST SUBSTATION,31.0613576,-97.4762839
STERLING COUNTY SUBSTATION,31.828906,-101.1823414
MCDONALD ROAD SUBSTATION,32.0862519,-101.2756071
NORTH CANAL SUBSTATION,32.4576143,-104.228802
FOREMAN CEMENT SUBSTATION,33.6979922,-94.4194405
EDMOND HAFER SUBSTATION,35.6396039,-97.4523679
LAKEWOOD SUBSTATION,32.6232241,-104.4150068
ORCHARD PARK SUBSTATION,33.2555392,-104.4683888
LAKE ARTHUR SUBSTATION,33.006353,-104.4390552
HAGERMAN #2 SUBSTATION,33.1396495,-104.4403702
FIESTA SUBSTATION,32.4072628,-104.2206109
CARLSBAD WATERFIELD SUBSTATION,32.3268341,-104.3429748
LUFKIN SOUTH SUBSTATION,31.2917608,-94.7250458
DRINKARD SUBSTATION,32.4863472,-103.1590812
JAL SUBSTATION,32.1752241,-103.176689
CAPROCK STATION,34.9840967,-103.3678389
KYLE SUBSTATION,29.949868,-97.8842778
CLOVIS WEST SUBSTATION,34.4114684,-103.2499269
CANNON AFB SUBSTATION,34.393247,-103.3253785
CHEESE PLANT SUBSTATION,34.3171296,-103.2192444
CURRY COUNTY SUBSTATION,34.3921846,-103.1705353
CLOVIS SUBSTATION,34.3894819,-103.1612161
CLOVIS NORTH SUBSTATION,34.4409364,-103.2136167
PFLUGERVILLE SUBSTATION,30.4540508,-97.5998583
PRINCE SUBSTATION,33.4520803,-104.5273679
ROSWELL CITY SUBSTATION,33.3926587,-104.5199652
URTON SUBSTATION,33.4304429,-104.4943102
ROSWELL INTERCHANGE,33.3498634,-104.5061749
BRASHER SUBSTATION,33.3505671,-104.5274188
AIRPORT SUB,33.3159898,-104.5339038
CAPITAN SUBSTATION,33.3890765,-104.5779021
TWEEDY SUBSTATION,33.3279471,-104.4884799
SNAPDRAGON SUB,33.5057561,-104.520625
COMPRESSOR SUB,33.5078333,-104.5164981
SUBESTACION AEROPUERTO DEL NORTE,25.8977691,-100.2439055
ALPINE SUBSTATION,30.3556125,-103.6632475
TINSLEY CORSSING SUB,34.1276043,-103.422118
MORRIS SUBSTATION,27.7843998,-97.4055884
KILLEEN ELMS ROAD SUBSTATION,31.0763952,-97.7194423
HOPE WEST SUBSTATION,33.6644291,-93.6140326
HOPE NW SUBSTATION,33.7254342,-93.6394877
BRAZOS ELECTRIC COOP,32.4806963,-96.9064277
NEWARK SUBSTATION,33.0399204,-97.5229079
AURORA SUBSTATION,33.0512223,-97.5482651
DECATUR SUBSTATION,33.2142354,-97.587274
SHADOW GLEN SUBSTATION,30.3570482,-97.5354887
SUBESTACIÓN SANTIAGO 2,26.8634206,-105.8083462
CHAVANEAUX ROAD SUBSTATION,29.3350512,-98.5103843
BRISTOW,35.8154743,-96.3817119
BRAZOSPORT SUBSTATION,29.009659,-95.4326531
KERMAC SUBSTATION,32.505008,-103.7844527
MCGREGOR PHILLIPS SUBSTATION,31.4174945,-97.3946792
SAM SWITCHING STATION,31.8974649,-97.0180753
BARRY SUBSTATION,32.1490812,-96.6659063
ROUND ROCK SOUTHEAST SUBSTATION,30.4853152,-97.645045
ANNA STREET SUBSTATION,27.5241906,-99.5207805
SUB 6/17,34.9975496,-106.5381826
FORT WORTH PIPE SUBSTATION,30.3187631,-95.4118625
FLAT ROCK SUBSTATION,32.8705027,-97.5976923
MARFA ALAMITO CREEK SUBSTATION,30.3162931,-104.0088458
MARFA SUBSTATION,30.312318,-104.0167993
CIMARRON SOLAR FACILITY,36.4676322,-104.6421514
CORYELL COUNTY SUBSTATION,31.4619445,-97.7416745
SYCAMORE SUBSTATION,31.4753019,-97.7199776
SOUTH SWITCHING STATION,30.5937141,-96.3110029
SOUTH PADRE ISLAND SUBSTATION,26.1383366,-97.1745707
SHINER SUBSTATION,29.444397,-97.1922224
WEBBERVILLE SOLAR SUBSTATION,30.2431555,-97.5023373
SAND SPRINGS SUBSTATION,36.1315769,-96.1085279
PIERCE SUBSTATION,35.2018424,-101.8349721
NORTH ANDREWS SWITCHING STATION,32.3575658,-102.5608214
LUFKIN EAST SUBSTATION,31.3329798,-94.6889283
LUFKIN PERSHING TAP,31.2919732,-94.7456556
NACOGDOCHES STEPHEN F. AUSTIN SUBSTATION,31.6223578,-94.6430349
MOUNTAINAIR SUBSTATION,34.5293279,-106.2401349
POST OAK SUBSTATION,30.6223072,-96.3063864
TEXAS A&M UNIVERSITY SUBSTATION,30.616599,-96.3510888
WALDRON SUBSTATION,34.9075522,-94.0893235
ONION CREEK SUBSTATION,30.2103097,-97.6171301
SAND HILL SWITCHYARD,30.2096448,-97.6140833
SAM RAYBURN SUBSTATION,30.6818716,-96.3383608
NALL LANE SUBSTATION,30.6712904,-96.3475663
BIG SPRING SWITCHING STATION,32.2695661,-101.4371977
SHADY LANE SUBSTATION,30.6304958,-96.3356081
BARKER SUBSTATION,29.7116798,-95.6432402
DUKE SUBSTATION,26.341341,-98.1739111
CITGO NORTH OAK PARK SUBSTATION,27.8142737,-97.4270482
FRIESS RANCH SUBSTATION,30.4003733,-100.5139171
AMERICAN PETROFINA SUBSTATION,30.1714086,-100.0549578
MONTELL SUBSTATION,29.427929,-100.0017567
CROCKETT HEIGHTS SUBSTATION,30.7021487,-101.1175321
OZONA SUBSTATION,30.719174,-101.1997574
SONORA ATLANTIC SUBSTATION,30.6303169,-100.8197199
SOUTHWESTERN STATION,35.1003879,-98.3513147
FALLS CITY SUBSTATION,29.0105278,-97.9858253
COMAL STREET SUBSTATION,29.4215735,-98.508585
DEER CREEK SUBSTATION,29.5552442,-97.7837216
HELENA SUBSTATION,28.9379598,-97.7999956
MALONE SUBSTATION,29.6265555,-97.7212977
MILTON SUBSTATION,29.0564466,-97.787647
NASH CREEK SUBSTATION,29.5440239,-97.7573487
NORDHEIM SUBSTATION,28.9235605,-97.5996563
NORDHEIM WEST SUBSTATION,28.9115006,-97.6242556
COST SUBSTATION,29.4385175,-97.5277942
SMILEY SUBSTATION,29.3170092,-97.630292
HOCHHEIM SUBSTATION,29.27656,-97.2992364
MAGNOLIA MERCER SUBSTATION,29.7594273,-97.7056348
OTTINE SUBSTATION,29.6137191,-97.478546
RED ROCK SUBSTATION,29.9620324,-97.4521
LAREDO PLANT STATCOM SUBSTATION,27.5687335,-99.508382
LAREDO VFT SOUTH YARD,27.5701178,-99.5094777
LAREDO VFT NORTH YARD,27.5725569,-99.5090455
BETHANY SUBSTATION,35.5107439,-97.6144848
SECO SUBSTATION,29.4364938,-99.2383605
LAREDO HEIGHTS SUBSTATION,27.5236798,-99.4901461
ZAFARANO SUBSTATION,35.6455317,-106.0133469
BLANCO SUBSTATION,30.0825998,-98.4121882
BLANCO TAP,30.2846515,-98.3600628
JOHNSON CITY SUBSTATION,30.3006189,-98.3984711
PUEBLO SUBSTATION,28.6789845,-100.4637508
FORT GIBSON SUBSTATION,35.8693108,-95.2269851
MCGREGOR HERCULES SUBSTATION,31.3990895,-97.4711394
MESA SUBSTATION,31.806434,-106.5124153
PRYOR CITY #2 SUBSTATION,36.2933896,-95.2923506
RIO PECOS SUBSTATION,31.0848686,-102.3650822
MEZQUITAL PROVISIONAL,25.8120488,-100.2234755
MEZQUITAL,25.8118516,-100.2238892
CENTRAL CAMPUS SUB,35.0872672,-106.6191806
PEE DEE SUBSTATION,30.9300901,-95.8857407
BISHOP SUBSTATION,30.9045037,-95.8028353
STALEY SUBSTATION,30.8473941,-95.2585915
POCO SUBSTATION,30.7304849,-94.9087011
BOLD SPRINGS SUBSTATION,30.7615991,-94.9518015
ISRAEL ROAD SUBSTATION,30.7300365,-94.9064333
INDIAN SUBSTATION,30.7189107,-94.7135157
MENARD SUBSTATION,30.5830965,-94.7477474
CORRIGAN BULK SUBSTATION,30.9941226,-94.8168644
CHALKER SUBSTATION,33.526537,-101.9141733
BATTON SUBSTATION,33.527292,-101.9133942
NORTH VERNON SUBSTATION,34.20283,-99.3312134
DEWEY,36.1255334,-98.9199439
TALOGA,36.0655777,-98.9198841
PIC SUBSTATION,36.3527499,-99.094913
OKEENE SW SUBSTATION,36.0576965,-98.415353
WOODWARD,36.4179524,-99.3870303
RED HILLS,35.5135477,-99.3458533
MOREWOOD,35.7368123,-99.2770754
PUTMAN,35.8124533,-98.9694403
PIEDMONT SUBSTATION,35.6389747,-97.7191303
ANADARKO,35.0834184,-98.2282192
COMANCHE SUBSTATION,34.3482016,-97.9708161
SNYDER SUBSTATION,34.6574136,-98.9577186
WHITE CITY SUBSTATION,34.2830773,-99.3294677
ELECTRA SUBSTATION,34.0143233,-98.9221965
VERNON SUBSTATION,34.0221031,-98.956976
POCASSET SUBSTATION,35.2032588,-98.0206664
SHEFFIELD STEEL SUBSTATION,36.1295819,-96.121286
STILLWATER 138,36.1172528,-96.9901767
STILLWATER 69,36.1167431,-96.9917353
TIGER CREEK SUBSTATION,36.0034484,-96.5878454
LUTHER,35.7173618,-97.1939017
CRESCENT SUBSTATION,35.912475,-97.6047884
LIBERTY LAKE SUBSTATION,35.7695394,-97.4529877
WATERLOO SUBSTATION,35.7259856,-97.4514368
19TH AVENUE SUBSTATION,36.1008323,-97.114368
KINZIE,36.1199104,-97.1039854
RAMSEY,36.0403473,-97.1232955
LANGSTON,35.9262118,-97.2464078
EAST COYLE,35.9569797,-97.1781156
PERKINS,35.9271647,-97.0700025
SOUTHARD,36.0564896,-98.4667125
IODINE SUBSTATION,36.1428243,-99.2435191
GLASS MOUNTAIN SUBSTATION,36.3762014,-98.8916565
CLEO CORNER SUBSTATION,36.3754605,-98.4273326
GEORGIA TAP,35.0691863,-98.2405362
FORT COBB,35.1025814,-98.4356423
CARNEGIE,35.0585958,-98.6059718
RED HILLS TAP,35.5353897,-99.3825921
HANSFORD COUNTY SWITCHING STATION,36.4000995,-101.3877663
GRUVER SUBSTATION,36.2641044,-101.4104919
LASLEY SWITCHING STATION,36.3541221,-101.8252756
HILMAR CHEESE SUBSTATION,36.0840658,-102.5017641
VALERO SUNRAY WIND FARM SUBSTATION,35.9529792,-101.892506
ETTER RURAL SUBSTATION,36.0253479,-101.9756857
EXUM SUBSTATION,36.0699219,-102.1371154
MURFREESBORO SUBSTATION,34.0653022,-93.7008086
JARDIN SUBSTATION,28.5198799,-99.2379085
REVEILLE SUBSTATION,28.414759,-99.2581054
GATEWAY SUBSTATION,27.5134789,-99.4442097
SANTO NINO SUBSTATION,27.4755869,-99.461494
ZACATE CREEK SUBSTATION,27.5405375,-99.5003342
WASHINGTON STREET SUBSTATION,27.5091027,-99.4986085
DEL MAR SUBSTATION,27.5761399,-99.4662389
LAREDO PLANT SUBSTATION,27.5675198,-99.5069824
MINES ROAD SUBSTATION,27.6360241,-99.5302052
BOTINES SUBSTATION,27.6854295,-99.480509
NORTH LAREDO SWITCHING STATION,27.6921378,-99.4775647
MILO SUBSTATION,27.6110314,-99.4999283
BORDAS SUBSTATION,27.3211338,-98.9980687
RIO BRAVA SUBSTATION,27.3138335,-99.4195197
SIERRA VISTA SUBSTATION,27.4379838,-99.4482939
WORMSER ROAD SUBSTATION,27.454321,-99.4175881
BRUNI SUBSTATION,27.4355266,-98.8299803
WHITETAIL SUBSTATION,27.486609,-99.0091024
CEDRO HILL SUBSTATION,27.5638072,-98.9200978
MOLINA SUBSTATION,27.3277932,-99.4144195
CENIZO SUBSTATION,27.3275847,-99.4115574
BEVO SUBSTATION,28.4965119,-99.8401056
CRYSTAL CITY SUBSTATION,28.6900179,-99.8121491
DIMMIT SUBSTATION,28.5091892,-99.8736653
CARRIZO SPRINGS SUBSTATION,28.4932844,-99.8845434
LA PYOR SUBSTATION,28.9396323,-99.8336146
WEST CRYSTAL CITY SUBSTATION,28.6650398,-99.9555873
FREER SUBSTATION,27.9405117,-98.8683511
HINDES SUBSTATION,28.6463294,-98.9026564
CROSS SUBSTATION,28.6952248,-98.5400226
FULTON SUBSTATION,33.6106082,-93.7924968
MCNABB SUBSTATION,33.6568216,-93.7775888
CRUTCHFIELD SUBSTATION,30.5844559,-95.9341285
IOLA SUBSTATION,30.7315278,-96.0463321
CARLOS SWITCHING STATION,30.6160773,-96.1618461
TORDILLO SUBSTATION,28.8351968,-98.183065
FASHING SUBSTATION,28.8378973,-98.1844502
LKHOWARD SUBSTATION,26.4108404,-98.576834
JACKIEHOWARD SUBSTATION,26.5649457,-98.6984168
MIGHOWARD SUBSTATION,26.4874946,-98.5944999
DEL SEL SUBSTATION,26.4576945,-98.737021
ROMA SWITCHING STATION,26.5226458,-99.0192064
LISTON SUBSTATION,26.4113612,-98.5763904
GARZA SUBSTATION,26.452273,-98.7411214
RANDADO SUBSTATION,27.0840868,-98.9285684
SENDERO SUBSTATION,27.159548,-98.9524865
FALCON SWITCHING STATION,26.5438876,-99.0955145
SAN YGNACIO SUBSTATION,27.0687141,-99.3844647
LOPENO SUBSTATION,26.6876156,-99.1094767
TUBULAR SUBSTATION,30.3683104,-96.0895224
PANTHER CREEK WIND 2 SUBSTATION,31.9566722,-101.3017481
GRELTON SUBSTATION,32.1663965,-101.8814852
LONG DRAW SUBSTATION,32.7211161,-101.6329669
BEARKAT SUBSTATION,31.766046,-101.5314989
SAND BLUFF SUBSTATION,32.0035397,-101.2732002
CLEAR CROSSING SUBSTATION,33.0013738,-99.6054944
WEST SHACKLEFORD SUBSTATION,32.6357876,-99.5378545
WILLOW VALLEY SUBSTATION,32.6506667,-101.3961173
FARADAY SUBSTATION,32.6480728,-101.3957599
CIRRUS SUBSTATION,33.0329378,-101.6837118
MESQUITE CREEK WIND SUBSTATION,32.7062487,-101.7397539
STEPHENS RANCH WIND PROJECT I SUBSTATION,32.8980338,-101.657924
ALIBATES SUBSTATION,35.2549588,-101.3596449
SPINNING SPUR 1 SUBSTATION,35.2832778,-102.4347427
SPINNING SPUR 2 SUBSTATION,35.2921983,-102.582591
AJ SWOPE SUBSTATION,35.3135092,-102.0501861
HEREFORD WIND SUBSTATION,34.7730829,-102.2981288
WINDMILL SUBSTATION,34.7733778,-102.3045497
OGALLALA SUBSTATION,34.5197365,-102.0386865
LONGHORN WIND SUBSTATION,34.3167857,-101.240792
TULE CANYON SUBSTATION,34.4322275,-101.3595869
COTTONWOOD SUBSTATION,33.7782993,-100.8765375
DERMOTT SUBSTATION,32.860221,-101.0088003
TESLA SUBSTATION,34.3733936,-100.0868415
MIAMI WIND SUBSTATION,35.620227,-100.5413565
GRAY SUBSTATION,35.407782,-100.8199306
PATTERN PANHANDLE WIND 1 SUBSTATION,35.4147799,-101.2563436
RAILHEAD SUBSTATION,35.4022323,-101.1538371
PATTERN PANHANDLE WIND 2 SUBSTATION,35.4430283,-101.3728441
ROUTE 66 WIND SUBSTATION,35.205911,-101.4349646
GRANDVIEW WIND FARM 1 SUBSTATION,35.2541222,-101.1857855
KIRCHHEF SUBSTATION,32.9253314,-100.2167755
GAUSS SUBSTATION,33.4789378,-99.6615509
SAND ROAD SUBSTATION,34.1419896,-99.3059497
VERNON CITY PLANT SUBSTATION,34.162279,-99.2963093
BLUE SUMMIT WIND SUBSTATION,34.2940551,-99.369219
JIM TREECE SUBSTATION,34.234163,-99.4341637
THOMPSON SUBSTATION,33.5422305,-101.9267748
WEST KRUM SUBSTATION,33.3246805,-97.3106811
AUBREY SUBSTATION,33.3050741,-96.9998454
HICKS SUBSTATION,32.904137,-97.3839626
PEDEN ROAD SUBSTATION,32.941015,-97.4544791
CENTER POINT SUBSTATION,32.9351162,-97.5484499
BRIAR SUBSTATION,32.9792464,-97.5496874
RHOME SUBSTATION,33.0765203,-97.4742819
EAST BELL COUNTY SUBSTATION,31.0045653,-97.259603
NAVARRO SWITCHING STATION,31.963993,-96.5179966
KOPPRIL SUBSTATION,31.9526434,-97.8672011
ROMNEY SUBSTATION,32.2448282,-98.6739267
BODLE SUBSTATION,34.0080081,-96.3952858
SUTTON SUBSTATION,30.8152846,-96.5277378
BIG SPRING GULF SUBSTATION,32.2245424,-101.4071909
COLORADO RIVER MUNICIPAL WATER DISTRICT #4 SUBSTATION,31.6069904,-100.7627026
COLORADO RIVER MUNICIPAL WATER DISTRICT #2 SUBSTATION,31.5508658,-100.1773659
COLORADO RIVER MUNICIPAL WATER DISTRICT #8 SUBSTATION,31.8643969,-101.9501896
COLORADO RIVER MUNICIPAL WATER DISTRICT #3 SUBSTATION,31.5497518,-100.5001533
SAN ANGELO GRAPE CREEK SUBSTATION,31.5743365,-100.5728002
ROLLANS SUBSTATION,31.9108535,-100.9112753
COLORADO RIVER MUNICIPAL WATER DISTRICT #5 SUBSTATION,31.7027886,-101.1786754
ATOKA,34.4103517,-96.1097334
BIG SPRING COLORADO RIVER MUNICIPAL WATER DISTRICT SUBSTATION,32.2906051,-101.4684411
ELBOW SUBSTATION,32.168852,-101.4783576
SAINT LAWRENCE SUBSTATION,31.7121672,-101.4943253
COSDEN SUBSTATION,32.2710064,-101.4216764
FAIRVIEW SUBSTATION,32.3632978,-101.4866363
LUTHER SUBSTATION,32.4597304,-101.5157994
COLORADO CITY SUBSTATION,32.4184784,-100.9437625
BARBER LAKE SUBSTATION,32.3998355,-100.915463
CHICKASA NORTH 29TH STREET SUBSTATION,35.0650542,-97.9697425
STILES SUBSTATION,31.4345701,-101.5861458
EAST STILES SUBSTATION,31.5598358,-101.4797212
SALT FLAT ROAD SUBSTATION,31.7189097,-101.9408273
SKYWEST SUBSTATION,31.718461,-101.9300963
DRIVER SUBSTATION,31.7333431,-101.7993987
PEMBROOK SUBSTATION,31.5670139,-101.8212611
SOUTH MIDLAND SUBSTATION,31.9544322,-102.014468
MIDKIFF SUBSTATION,31.6505333,-101.7587156
EAST MIDLAND SUBSTATION,32.0442563,-101.998488
KOCH SUBSTATION,32.4861067,-101.6566572
SALE RANCH SUBSTATION,32.2076665,-101.8996716
BUFFALO SUBSTATION,32.1074457,-101.8678711
TRIANGLE SUBSTATION,32.1281977,-101.8188746
GREENWOOD SUBSTATION,32.0247724,-101.911851
GRADY SUBSTATION,32.3074198,-101.9323776
ALAMOGORDO SUB,32.9095052,-105.9641367
BIG 3 SUBSTATION,31.8193478,-102.3451572
ODESSA SOUTHWEST SUBSTATION,31.7988654,-102.3913417
AMOCO SOUTH FOSTER SUBSTATION,31.8389352,-102.4388108
WESTOVER SUBSTATION,31.8359861,-102.443481
OLEFIN SUBSTATION,31.8273141,-102.3270897
REXENE NYLON SUBSTATION,31.8195559,-102.3348486
LIQUID AIR SUBSTATION,31.839637,-102.3351889
MIDLAND AIRPORT,31.9355958,-102.2296626
MIDESSA SUBSTATION,31.9670515,-102.1753115
MIDLAND DOWNTOWN SUBSTATION,31.9929536,-102.0770577
MIDLAND COUNTY NORTHWEST SUBSTATION,32.0373791,-102.2462565
MOCKINGBIRD SUBSTATION,32.0385162,-102.1758267
WINDWOOD SUBSTATION,32.0195923,-102.076488
